,train_acc,test_acc
0,0.08035714285714286,0.0859375
1,0.08035714285714286,0.0859375
2,0.08035714285714286,0.0859375
3,0.08147321428571429,0.0859375
4,0.08035714285714286,0.0859375
5,0.08035714285714286,0.0859375
6,0.08147321428571429,0.0859375
7,0.08147321428571429,0.0859375
8,0.08035714285714286,0.0859375
9,0.08258928571428571,0.0859375
10,0.08258928571428571,0.0859375
11,0.08258928571428571,0.0859375
12,0.09709821428571429,0.234375
13,0.23995535714285715,0.3125
14,0.40401785714285715,0.453125
15,0.4810267857142857,0.53125
16,0.515625,0.5078125
17,0.5546875,0.546875
18,0.5881696428571429,0.59375
19,0.625,0.6328125
20,0.6328125,0.640625
21,0.6741071428571429,0.671875
22,0.6651785714285714,0.6953125
23,0.7064732142857143,0.671875
24,0.7075892857142857,0.7109375
25,0.7366071428571429,0.7265625
26,0.7421875,0.6953125
27,0.7622767857142857,0.7421875
28,0.7879464285714286,0.75
29,0.7845982142857143,0.734375
30,0.7901785714285714,0.703125
31,0.8236607142857143,0.7734375
32,0.8136160714285714,0.75
33,0.8292410714285714,0.7421875
34,0.8314732142857143,0.7578125
35,0.8526785714285714,0.8203125
36,0.8470982142857143,0.7890625
37,0.8683035714285714,0.8046875
38,0.8616071428571429,0.8203125
39,0.859375,0.8125
40,0.8604910714285714,0.8046875
41,0.8816964285714286,0.8046875
42,0.875,0.8125
43,0.8872767857142857,0.7734375
44,0.8962053571428571,0.8203125
45,0.8995535714285714,0.8359375
46,0.9162946428571429,0.84375
47,0.9241071428571429,0.828125
48,0.9040178571428571,0.8515625
49,0.9118303571428571,0.8203125
50,0.9196428571428571,0.8359375
51,0.9352678571428571,0.8359375
52,0.9319196428571429,0.84375
53,0.9397321428571429,0.828125
54,0.9397321428571429,0.8359375
55,0.9285714285714286,0.828125
56,0.9542410714285714,0.8046875
57,0.9330357142857143,0.8359375
58,0.9453125,0.8515625
59,0.9475446428571429,0.859375
60,0.9296875,0.84375
61,0.9375,0.8515625
62,0.9375,0.859375
63,0.9441964285714286,0.859375
64,0.9285714285714286,0.84375
65,0.9453125,0.8359375
66,0.9453125,0.828125
67,0.9441964285714286,0.84375
68,0.9375,0.8359375
69,0.9486607142857143,0.828125
70,0.9386160714285714,0.8203125
71,0.9363839285714286,0.8203125
72,0.9408482142857143,0.8125
73,0.9341517857142857,0.828125
74,0.9520089285714286,0.828125
75,0.9375,0.828125
76,0.9441964285714286,0.8359375
77,0.9430803571428571,0.84375
78,0.9341517857142857,0.84375
79,0.9464285714285714,0.828125
80,0.9553571428571429,0.828125
81,0.9408482142857143,0.8203125
82,0.9475446428571429,0.8359375
83,0.9330357142857143,0.8203125
84,0.9464285714285714,0.8203125
85,0.9341517857142857,0.8359375
86,0.9319196428571429,0.828125
87,0.9453125,0.828125
88,0.9408482142857143,0.828125
89,0.9419642857142857,0.84375
90,0.9464285714285714,0.828125
91,0.9520089285714286,0.828125
92,0.9520089285714286,0.8515625
93,0.9419642857142857,0.84375
94,0.9486607142857143,0.8359375
95,0.9609375,0.828125
96,0.9508928571428571,0.8359375
97,0.9553571428571429,0.8359375
98,0.9520089285714286,0.8515625
99,0.953125,0.8359375
