,train_acc,test_acc
0,0.719330185659411,0.8773036858974359
1,0.8988276248399488,0.9228766025641025
2,0.9274767925736236,0.9292868589743589
3,0.9375200064020487,0.948417467948718
4,0.9480033610755442,0.9467147435897436
5,0.9534250960307298,0.956229967948718
6,0.9565861075544174,0.9624399038461539
7,0.9599671895006402,0.9534254807692307
8,0.9619878361075545,0.9632411858974359
9,0.9652888924455826,0.9610376602564102
10,0.9668293854033291,0.9647435897435898
11,0.969270166453265,0.9662459935897436
12,0.9702304737516005,0.971854967948718
13,0.9730513764404609,0.9712540064102564
14,0.9726112355953905,0.9725560897435898
15,0.974731914212548,0.9699519230769231
16,0.9749719910371318,0.9669471153846154
17,0.975832266325224,0.9731570512820513
18,0.9761323623559539,0.9727564102564102
19,0.9764324583866837,0.9731570512820513
20,0.9784531049935979,0.9665464743589743
21,0.9787732074263764,0.9740584935897436
22,0.9793733994878361,0.9749599358974359
23,0.9799935979513444,0.9758613782051282
24,0.9809739116517285,0.9753605769230769
25,0.980713828425096,0.9755608974358975
26,0.9815540973111395,0.9743589743589743
27,0.9819742317541613,0.9770633012820513
28,0.9824543854033291,0.9759615384615384
29,0.9820942701664532,0.9777644230769231
30,0.9827344750320103,0.9758613782051282
31,0.983614756722151,0.9754607371794872
32,0.9830345710627401,0.9748597756410257
33,0.9838348271446863,0.9762620192307693
34,0.9839548655569782,0.9765625
35,0.9842549615877081,0.9789663461538461
36,0.9839948783610756,0.9767628205128205
37,0.9849151728553137,0.977363782051282
38,0.9852152688860435,0.9800681089743589
39,0.9840548975672215,0.977363782051282
40,0.9849751920614597,0.9785657051282052
41,0.9862956145966709,0.9792668269230769
42,0.9863556338028169,0.9811698717948718
43,0.9855153649167734,0.9794671474358975
44,0.9862956145966709,0.9776642628205128
45,0.9863156209987196,0.9776642628205128
46,0.986175576184379,0.9787660256410257
47,0.9867757682458387,0.9805689102564102
48,0.9863356274007683,0.9806690705128205
49,0.9864156530089628,0.9803685897435898
50,0.9884362996158771,0.9828725961538461
51,0.9901768565941101,0.9841746794871795
52,0.990356914212548,0.9844751602564102
53,0.9895366517285531,0.9809695512820513
54,0.9899167733674776,0.984375
55,0.9906169974391805,0.9838741987179487
56,0.9904369398207427,0.9830729166666666
57,0.9904369398207427,0.9855769230769231
58,0.9901368437900128,0.9841746794871795
59,0.9911371638924455,0.9838741987179487
60,0.9907370358514724,0.9849759615384616
61,0.9909571062740077,0.983573717948718
62,0.9900968309859155,0.9839743589743589
63,0.9910371318822023,0.9844751602564102
64,0.9906570102432779,0.9827724358974359
65,0.991577304737516,0.9848758012820513
66,0.9910971510883483,0.9842748397435898
67,0.9909771126760564,0.9837740384615384
68,0.9912772087067862,0.9830729166666666
69,0.9908970870678617,0.9828725961538461
70,0.9907170294494239,0.984375
71,0.9908170614596671,0.9827724358974359
72,0.9900968309859155,0.9845753205128205
73,0.9915973111395646,0.9861778846153846
74,0.9908570742637645,0.9840745192307693
75,0.9910371318822023,0.9849759615384616
76,0.9913972471190781,0.9841746794871795
77,0.9911771766965429,0.9822716346153846
78,0.9917973751600512,0.9842748397435898
79,0.9916573303457106,0.9837740384615384
80,0.9913772407170295,0.9833733974358975
81,0.9913572343149808,0.9844751602564102
82,0.9912772087067862,0.9841746794871795
83,0.9911571702944942,0.9854767628205128
84,0.9919574263764405,0.9837740384615384
85,0.991637323943662,0.9833733974358975
86,0.9912972151088348,0.9842748397435898
87,0.9912772087067862,0.9831730769230769
88,0.9912572023047375,0.9853766025641025
89,0.9912772087067862,0.9847756410256411
90,0.9918173815620999,0.9838741987179487
91,0.9911771766965429,0.985176282051282
92,0.9906370038412292,0.9832732371794872
93,0.9915973111395646,0.9853766025641025
94,0.9916573303457106,0.9847756410256411
95,0.9917573623559539,0.9842748397435898
96,0.9918974071702945,0.9859775641025641
97,0.9920774647887324,0.9839743589743589
98,0.991577304737516,0.9862780448717948
99,0.991637323943662,0.9854767628205128
