,train_acc,test_acc
0,0.08189655172413793,0.0859375
1,0.08189655172413793,0.0859375
2,0.08189655172413793,0.0859375
3,0.08189655172413793,0.0859375
4,0.08189655172413793,0.0859375
5,0.08189655172413793,0.0859375
6,0.08189655172413793,0.0859375
7,0.08189655172413793,0.0859375
8,0.08189655172413793,0.0859375
9,0.08189655172413793,0.0859375
10,0.08189655172413793,0.0859375
11,0.11314655172413793,0.2265625
12,0.2349137931034483,0.3046875
13,0.3448275862068966,0.4375
14,0.4698275862068966,0.5078125
15,0.5247844827586207,0.5703125
16,0.5420258620689655,0.5703125
17,0.5829741379310345,0.625
18,0.6379310344827587,0.625
19,0.6702586206896551,0.671875
20,0.6885775862068966,0.671875
21,0.6724137931034483,0.6953125
22,0.7047413793103449,0.71875
23,0.7241379310344828,0.703125
24,0.7370689655172413,0.703125
25,0.728448275862069,0.6953125
26,0.7564655172413793,0.734375
27,0.7780172413793104,0.7265625
28,0.7790948275862069,0.75
29,0.7661637931034483,0.7734375
30,0.7974137931034483,0.796875
31,0.8254310344827587,0.8203125
32,0.8297413793103449,0.796875
33,0.8362068965517241,0.7890625
34,0.8362068965517241,0.796875
35,0.8491379310344828,0.75
36,0.8609913793103449,0.765625
37,0.8642241379310345,0.765625
38,0.8577586206896551,0.7578125
39,0.8577586206896551,0.7578125
40,0.8685344827586207,0.7890625
41,0.8933189655172413,0.796875
42,0.8890086206896551,0.796875
43,0.8814655172413793,0.7890625
44,0.8987068965517241,0.8046875
45,0.8933189655172413,0.8203125
46,0.90625,0.8515625
47,0.90625,0.8125
48,0.915948275862069,0.796875
49,0.90625,0.796875
50,0.9040948275862069,0.8125
51,0.9353448275862069,0.796875
52,0.9321120689655172,0.8125
53,0.9375,0.828125
54,0.9181034482758621,0.8359375
55,0.9364224137931034,0.8359375
56,0.9256465517241379,0.8046875
57,0.9267241379310345,0.8203125
58,0.9385775862068966,0.8125
59,0.9385775862068966,0.8125
60,0.9321120689655172,0.8125
61,0.9439655172413793,0.8203125
62,0.9407327586206896,0.828125
63,0.9428879310344828,0.828125
64,0.9321120689655172,0.8359375
65,0.9364224137931034,0.8046875
66,0.9310344827586207,0.828125
67,0.9450431034482759,0.8203125
68,0.9461206896551724,0.8125
69,0.9364224137931034,0.8203125
70,0.9439655172413793,0.8203125
71,0.9396551724137931,0.8203125
72,0.9418103448275862,0.8203125
73,0.9428879310344828,0.828125
74,0.9504310344827587,0.8046875
75,0.9418103448275862,0.8125
76,0.9385775862068966,0.828125
77,0.9461206896551724,0.828125
78,0.9342672413793104,0.84375
79,0.9418103448275862,0.8359375
80,0.9418103448275862,0.828125
81,0.9396551724137931,0.8203125
82,0.9385775862068966,0.84375
83,0.9482758620689655,0.828125
84,0.9461206896551724,0.828125
85,0.947198275862069,0.828125
86,0.9450431034482759,0.828125
87,0.9515086206896551,0.828125
88,0.9515086206896551,0.8203125
89,0.9450431034482759,0.828125
90,0.9418103448275862,0.828125
91,0.9450431034482759,0.84375
92,0.9525862068965517,0.828125
93,0.9482758620689655,0.828125
94,0.9547413793103449,0.828125
95,0.9461206896551724,0.8359375
96,0.9493534482758621,0.84375
97,0.9493534482758621,0.8359375
98,0.9450431034482759,0.84375
99,0.9482758620689655,0.84375
